,codigo_ocorrencia,codigo_ocorrencia1,codigo_ocorrencia2,codigo_ocorrencia3,codigo_ocorrencia4,ocorrencia_classificacao,ocorrencia_latitude,ocorrencia_longitude,ocorrencia_cidade,ocorrencia_uf,ocorrencia_pais,ocorrencia_aerodromo,ocorrencia_dia,ocorrencia_hora,investigacao_aeronave_liberada,investigacao_status,divulgacao_relatorio_numero,divulgacao_relatorio_publicado,divulgacao_dia_publicacao,total_recomendacoes,total_aeronaves_envolvidas,ocorrencia_saida_pista,ano,fator_nome,total_fatores,fator_humano,fator_operacional,fator_material,fator_metereologico,fator_outro
518,50097,50097,50097,50097,50097,INCIDENTE GRAVE,-22.81,-43.2505555556,RIO DE JANEIRO,RJ,BRASIL,SBGL,27/10/2013,18:20:00,SIM,FINALIZADA,IG-195/CENIPA/2013,SIM,2016-06-30,2,1,NÃO,2013,"ATITUDE,COMUNICAÇÃO,COORDENAÇÃO DE CABINE,CULTURA ORGANIZACIONAL,DINÂMICA DE EQUIPE,ESTADO EMOCIONAL,FORMAÇÃO, CAPACITAÇÃO E TREINAMENTO,PERCEPÇÃO,PLANEJAMENTO DE VOO,PROCESSO DECISÓRIO,PROCESSOS ORGANIZACIONAIS,SISTEMAS DE APOIO",12,10,2,0,0,0
519,50131,50131,50131,50131,50131,ACIDENTE,-29.9991666667,-57.1658333333,URUGUAIANA,RS,BRASIL,****,08/11/2013,21:10:00,,FINALIZADA,A-202/CENIPA/2013,SIM,2014-04-28,0,1,NÃO,2013,PLANEJAMENTO DE VOO,1,0,1,0,0,0
520,50238,50238,50238,50238,50238,ACIDENTE,-5.0605555556,-42.8244444444,TERESINA,PI,BRASIL,SBTE,16/12/2013,21:48:00,SIM,FINALIZADA,A-223/CENIPA/2013,SIM,2016-02-29,6,1,NÃO,2013,"APLICAÇÃO DE COMANDOS,ATITUDE,CULTURA DO GRUPO DE TRABALHO,INDISCIPLINA DE VOO,MANUTENÇÃO DE AERONAVE,ORGANIZAÇÃO DO TRABALHO,OUTRO FATOR,PERCEPÇÃO,PLANEJAMENTO GERENCIAL,POUCA EXPERIÊNCIA DO PILOTO,PROCESSOS ORGANIZACIONAIS,RELAÇÕES INTERPESSOAIS,SUPERVISÃO GERENCIAL",13,6,6,0,0,1
521,50240,50240,50240,50240,50240,ACIDENTE,-29.2888888889,-56.5622222222,ITAQUI,RS,BRASIL,****,18/12/2013,11:45:00,SIM,ATIVA,A-225/CENIPA/2013,SIM,2017-08-01,3,1,NÃO,2013,"ATITUDE,COMUNICAÇÃO,COORDENAÇÃO DE CABINE,CULTURA ORGANIZACIONAL,FORMAÇÃO, CAPACITAÇÃO E TREINAMENTO,INSTRUÇÃO,ORGANIZAÇÃO DO TRABALHO,PESSOAL DE APOIO,PROCESSO DECISÓRIO,SUPERVISÃO GERENCIAL",10,6,4,0,0,0
522,50245,50245,50245,50245,50245,ACIDENTE,-14.7811111111,-54.1222222222,PRIMAVERA DO LESTE,MT,BRASIL,****,13/12/2013,12:00:00,SIM,FINALIZADA,A-220/CENIPA/2013,SIM,2014-06-16,0,1,NÃO,2013,"CONDIÇÕES METEOROLÓGICAS ADVERSAS,JULGAMENTO DE PILOTAGEM",2,0,1,0,1,0
523,50246,50246,50246,50246,50246,ACIDENTE,-12.8872222222,-56.4638888889,TAPURAH,MT,BRASIL,****,18/12/2013,12:40:00,SIM,FINALIZADA,A-227/CENIPA/2013,SIM,2017-02-08,2,1,NÃO,2013,"ATITUDE,MANUTENÇÃO DE AERONAVE,SUPERVISÃO GERENCIAL",3,1,2,0,0,0
524,50251,50251,50251,50251,50251,ACIDENTE,-15.8525,-56.0880555556,SANTO ANTÔNIO DO LEVERGER,MT,BRASIL,SWLV,18/12/2013,09:55:00,SIM,FINALIZADA,A-226/CENIPA/2013,SIM,2014-04-28,0,1,SIM,2013,"APLICAÇÃO DE COMANDOS,POUCA EXPERIÊNCIA DO PILOTO",2,0,2,0,0,0
525,50252,50252,50252,50252,50252,ACIDENTE,-30.4408333333,-54.8147222222,ROSÁRIO DO SUL,RS,BRASIL,****,26/12/2013,19:00:00,SIM,FINALIZADA,A-230/CENIPA/2013,SIM,2015-05-22,0,1,NÃO,2013,JULGAMENTO DE PILOTAGEM,1,0,1,0,0,0
526,50253,50253,50253,50253,50253,ACIDENTE,-19.5461111111,-47.6647222222,NOVA PONTE,MG,BRASIL,****,31/12/2013,14:25:00,SIM,FINALIZADA,A-232/CENIPA/2013,SIM,2014-06-16,0,1,NÃO,2013,"JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO",2,0,2,0,0,0
527,50291,50291,50291,50291,50291,ACIDENTE,-22.9852777778,-42.8694444444,MARICÁ,RJ,BRASIL,****,21/10/2013,18:40:00,SIM,FINALIZADA,A-190/CENIPA/2013,SIM,2017-05-26,2,1,NÃO,2013,"MANUTENÇÃO DE AERONAVE,SUPERVISÃO GERENCIAL",2,0,2,0,0,0
528,50292,50292,50292,50292,50292,ACIDENTE,-26.2230555556,-48.7975,JOINVILLE,SC,BRASIL,SBJV,22/10/2013,19:40:00,SIM,FINALIZADA,A-192/CENIPA/2013,SIM,2014-03-17,1,1,NÃO,2013,"INDISCIPLINA DE VOO,JULGAMENTO DE PILOTAGEM,POUCA EXPERIÊNCIA DO PILOTO,SUPERVISÃO GERENCIAL",4,0,4,0,0,0
529,50313,50313,50313,50313,50313,INCIDENTE GRAVE,-11.4955555556,-61.4508333333,CACOAL,RO,BRASIL,SSKW,25/11/2013,12:32:00,SIM,FINALIZADA,IG-209/CENIPA/2013,SIM,2014-04-07,0,1,NÃO,2013,"COORDENAÇÃO DE CABINE,ESQUECIMENTO DO PILOTO",2,0,2,0,0,0
530,50314,50314,50314,50314,50314,ACIDENTE,-12.9755555556,-41.3325,MUCUGÊ,BA,BRASIL,****,22/10/2013,20:06:00,SIM,ATIVA,A-191/CENIPA/2013,SIM,2018-05-10,7,1,NÃO,2013,"EQUIPAMENTO DE APOIO (ATS),FORMAÇÃO, CAPACITAÇÃO E TREINAMENTO,PESSOAL DE APOIO,SUPERVISÃO GERENCIAL",4,1,3,0,0,0
531,50315,50315,50315,50315,50315,INCIDENTE GRAVE,-23.3302777778,-51.1366666667,PASSO FUNDO,RS,BRASIL,SBPF,18/12/2013,20:30:00,SIM,FINALIZADA,IG-228/CENIPA/2013,SIM,2014-06-16,0,1,SIM,2013,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM,POUCA EXPERIÊNCIA DO PILOTO",3,0,3,0,0,0
532,50317,50317,50317,50317,50317,ACIDENTE,-14.643333,-57.508056,TANGARÁ DA SERRA,MT,BRASIL,SDVI,27/10/2013,13:00:00,SIM,FINALIZADA,A-194/CENIPA/2013,SIM,2015-03-06,0,1,NÃO,2013,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM,PERCEPÇÃO,PROCESSO DECISÓRIO",4,2,2,0,0,0
533,50320,50320,50320,50320,50320,ACIDENTE,-14.815,-39.0333333333,ILHÉUS,BA,BRASIL,SBIL,27/10/2013,19:46:00,SIM,ATIVA,A-193/CENIPA/2013,SIM,2018-06-25,4,1,NÃO,2013,"APLICAÇÃO DE COMANDOS,ATITUDE,COORDENAÇÃO DE CABINE,CULTURA DO GRUPO DE TRABALHO,INDISCIPLINA DE VOO,JULGAMENTO DE PILOTAGEM,ORGANIZAÇÃO DO TRABALHO,PLANEJAMENTO GERENCIAL,PROCESSO DECISÓRIO,PROCESSOS ORGANIZACIONAIS,SUPERVISÃO GERENCIAL",11,5,6,0,0,0
534,50322,50322,50322,50322,50322,INCIDENTE GRAVE,-2.5869444444,-44.2361111111,SÃO LUÍS,MA,BRASIL,SBSL,30/10/2013,16:54:00,SIM,FINALIZADA,IG-197/CENIPA/2013,SIM,2014-03-17,0,1,NÃO,2013,"COORDENAÇÃO DE CABINE,ESQUECIMENTO DO PILOTO,ESTRESSE",3,1,2,0,0,0
535,50324,50324,50324,50324,50324,ACIDENTE,-21.2622222222,-44.9769444444,LAVRAS,MG,BRASIL,****,04/11/2013,13:30:00,SIM,FINALIZADA,A-199/CENIPA/2013,SIM,2014-08-22,0,1,NÃO,2013,"ESQUECIMENTO DO PILOTO,INSTRUÇÃO",2,0,2,0,0,0
536,50331,50331,50331,50331,50331,ACIDENTE,-13.6947222222,-58.8636111111,SAPEZAL,MT,BRASIL,****,06/11/2013,10:40:00,SIM,FINALIZADA,A-200/CENIPA/2013,SIM,2015-07-21,1,1,NÃO,2013,"APLICAÇÃO DE COMANDOS,ATENÇÃO,FORMAÇÃO, CAPACITAÇÃO E TREINAMENTO,INFRAESTRUTURA AEROPORTUÁRIA,JULGAMENTO DE PILOTAGEM,MANUTENÇÃO DE AERONAVE,PROCESSO DECISÓRIO",7,3,4,0,0,0
537,50332,50332,50332,50332,50332,ACIDENTE,-23.6872222222,-52.6519444444,CIANORTE,PR,BRASIL,SSCT,08/11/2013,18:00:00,SIM,FINALIZADA,A-201/CENIPA/2013,SIM,2014-04-28,0,1,NÃO,2013,"JULGAMENTO DE PILOTAGEM,POUCA EXPERIÊNCIA DO PILOTO",2,0,2,0,0,0
538,50333,50333,50333,50333,50333,ACIDENTE,-23.1366666667,-46.7861111111,JARINU,SP,BRASIL,****,11/11/2013,12:10:00,,FINALIZADA,A-205/CENIPA/2013,SIM,2016-03-18,1,1,NÃO,2013,OUTRO FATOR,1,0,0,0,0,1
539,50334,50334,50334,50334,50334,ACIDENTE,-26.533333,-48.816667,GUARAMIRIM,SC,BRASIL,****,14/11/2013,19:00:00,SIM,FINALIZADA,A-206/CENIPA/2013,SIM,2015-03-06,0,1,NÃO,2013,JULGAMENTO DE PILOTAGEM,1,0,1,0,0,0
540,50337,50337,50337,50337,50337,ACIDENTE,-22.9888888889,-44.25,MANGARATIBA,RJ,BRASIL,****,20/11/2013,11:30:00,SIM,FINALIZADA,A-207/CENIPA/2013,SIM,2016-04-22,2,1,NÃO,2013,"APLICAÇÃO DE COMANDOS,CONDIÇÕES METEOROLÓGICAS ADVERSAS,INSTRUÇÃO",3,0,2,0,1,0
541,50341,50341,50341,50341,50341,ACIDENTE,-27.9016666667,-53.3288888889,PALMEIRA DAS MISSÕES,RS,BRASIL,SSPL,03/12/2013,17:30:00,SIM,FINALIZADA,A-211/CENIPA/2013,SIM,2014-10-14,0,1,SIM,2013,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM",2,0,2,0,0,0
542,50342,50342,50342,50342,50342,ACIDENTE,-8.159167,-53.465000,NOVO PROGRESSO,PA,BRASIL,SJNP,04/12/2013,14:30:00,SIM,FINALIZADA,A-213CENIPA2013,SIM,2016-11-11,4,1,NÃO,2013,"CULTURA ORGANIZACIONAL,ESQUECIMENTO DO PILOTO,FORMAÇÃO, CAPACITAÇÃO E TREINAMENTO,INDISCIPLINA DE VOO,INSTRUÇÃO,MEMÓRIA,MOTIVAÇÃO,POUCA EXPERIÊNCIA DO PILOTO,PROCESSO DECISÓRIO,SUPERVISÃO GERENCIAL",10,5,5,0,0,0
543,50343,50343,50343,50343,50343,ACIDENTE,-23.5088888889,-48.6344444444,SOROCABA,SP,BRASIL,SBMT,05/12/2013,11:20:00,SIM,FINALIZADA,A-214/CENIPA/2013,SIM,2014-04-07,0,1,NÃO,2013,APLICAÇÃO DE COMANDOS,1,0,1,0,0,0
544,50344,50344,50344,50344,50344,ACIDENTE,-22.8161111111,-49.3827777778,SANTA CRUZ DO RIO PARDO,SP,BRASIL,****,07/12/2013,10:00:00,SIM,FINALIZADA,A-216/CENIPA/2013,SIM,2014-04-23,1,1,NÃO,2013,ESQUECIMENTO DO PILOTO,1,0,1,0,0,0
545,50346,50346,50346,50346,50346,ACIDENTE,-15.9416666667,-47.7202777778,BRASÍLIA,DF,BRASIL,SIQE,10/12/2013,12:05:00,SIM,FINALIZADA,A-217/CENIPA/2013,SIM,2014-06-16,0,1,NÃO,2013,ESQUECIMENTO DO PILOTO,1,0,1,0,0,0
546,50347,50347,50347,50347,50347,ACIDENTE,,,CARAZINHO,RS,BRASIL,SSKZ,30/12/2013,11:35:00,SIM,FINALIZADA,A-231/CENIPA/2013,SIM,2014-04-28,0,1,SIM,2013,"APLICAÇÃO DE COMANDOS,POUCA EXPERIÊNCIA DO PILOTO",2,0,2,0,0,0
547,50453,50453,50453,50453,50453,ACIDENTE,,,FOZ DO IGUAÇU,PR,BRASIL,****,16/12/2013,19:42:00,SIM,FINALIZADA,A-224/CENIPA/2013,SIM,2015-02-09,0,1,NÃO,2013,PLANEJAMENTO DE VOO,1,0,1,0,0,0
548,50511,50511,50511,50511,50511,INCIDENTE GRAVE,1.2611111111,-53.0661111111,ALMEIRIM,PA,BRASIL,****,10/11/2013,12:30:00,,FINALIZADA,IG-203/CENIPA/2013,SIM,2015-04-24,1,1,NÃO,2013,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM,SUPERVISÃO GERENCIAL",3,0,3,0,0,0
549,50513,50513,50513,50513,50513,INCIDENTE GRAVE,-25.5311111111,-49.1755555556,SÃO JOSÉ DOS PINHAIS,PR,BRASIL,SBCT,03/12/2013,14:10:00,SIM,FINALIZADA,IG-212/CENIPA/2013,SIM,2014-06-16,0,1,NÃO,2013,ESQUECIMENTO DO PILOTO,1,0,1,0,0,0
550,50714,50714,50714,50714,50714,INCIDENTE GRAVE,-2.8966666667,-40.8569444444,CAMOCIM,CE,BRASIL,SNWC,17/01/2012,18:25:00,SIM,FINALIZADA,IG-073/CENIPA/2013,SIM,2014-10-01,0,1,NÃO,2012,ESQUECIMENTO DO PILOTO,1,0,1,0,0,0
551,50771,50771,50771,50771,50771,ACIDENTE,,,UBERABA,MG,BRASIL,****,03/01/2014,11:15:00,,FINALIZADA,A-002/CENIPA/2014,SIM,2014-10-14,0,1,NÃO,2014,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM",2,0,2,0,0,0
552,50791,50791,50791,50791,50791,ACIDENTE,-22.0008333333,-41.8313888889,SANTA MARIA MADALENA,RJ,BRASIL,****,12/01/2014,13:50:00,,FINALIZADA,A-013/CENIPA/2014,SIM,2015-04-30,0,1,NÃO,2014,"INDISCIPLINA DE VOO,JULGAMENTO DE PILOTAGEM",2,0,2,0,0,0
553,50792,50792,50792,50792,50792,ACIDENTE,-20.5855555556,-54.6025,CAMPO GRANDE,MS,BRASIL,****,21/01/2014,20:10:00,,FINALIZADA,A-016/CENIPA/2014,SIM,2014-08-22,0,1,NÃO,2014,ESQUECIMENTO DO PILOTO,1,0,1,0,0,0
554,50797,50797,50797,50797,50797,ACIDENTE,-29.9802777778,-52.9383333333,CACHOEIRA DO SUL,RS,BRASIL,SSKS,29/01/2014,13:40:00,,FINALIZADA,A-020/CENIPA/2014,SIM,2016-04-22,2,1,NÃO,2014,"ATITUDE,CULTURA DO GRUPO DE TRABALHO,CULTURA ORGANIZACIONAL,FORMAÇÃO, CAPACITAÇÃO E TREINAMENTO,INDISCIPLINA DE VOO,JULGAMENTO DE PILOTAGEM,MANUTENÇÃO DE AERONAVE,MOTIVAÇÃO,ORGANIZAÇÃO DO TRABALHO,PROCESSO DECISÓRIO,PROCESSOS ORGANIZACIONAIS,SISTEMAS DE APOIO,SUPERVISÃO GERENCIAL",13,9,4,0,0,0
555,50799,50799,50799,50799,50799,ACIDENTE,,,UNAÍ,MG,BRASIL,SNUN,31/01/2014,10:30:00,,FINALIZADA,A-021/CENIPA/2014,SIM,2015-02-09,0,1,NÃO,2014,"ESQUECIMENTO DO PILOTO,JULGAMENTO DE PILOTAGEM",2,0,2,0,0,0
556,50800,50800,50800,50800,50800,ACIDENTE,-15.7786111111,-56.0680555556,SANTO ANTÔNIO DO LEVERGER,MT,BRASIL,****,01/02/2014,12:20:00,,FINALIZADA,A-023/CENIPA/2014,SIM,2015-07-15,4,1,NÃO,2014,"ATITUDE,COMUNICAÇÃO,ESTADO EMOCIONAL,FORMAÇÃO, CAPACITAÇÃO E TREINAMENTO,FRASEOLOGIA DA TRIPULAÇÃO,INSTRUÇÃO,JULGAMENTO DE PILOTAGEM,PERCEPÇÃO",8,5,3,0,0,0
557,50802,50802,50802,50802,50802,ACIDENTE,-25.955,-48.8430555556,GARUVA,SC,BRASIL,****,05/02/2014,10:00:00,,FINALIZADA,A-025/CENIPA/2014,SIM,2014-10-01,1,1,NÃO,2014,"JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO,SUPERVISÃO GERENCIAL",3,0,3,0,0,0
558,50803,50803,50803,50803,50803,ACIDENTE,-16.4513888889,-48.4011111111,SILVÂNIA,GO,BRASIL,SWLV,07/02/2014,13:10:00,,FINALIZADA,A-027/CENIPA/2014,SIM,2014-09-29,0,1,NÃO,2014,"INFRAESTRUTURA AEROPORTUÁRIA,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO",3,0,3,0,0,0
559,50804,50804,50804,50804,50804,ACIDENTE,-10.3772222222,-48.2669444444,PALMAS,TO,BRASIL,****,09/02/2014,13:30:00,,FINALIZADA,A-028CENIPA2014,SIM,2016-11-11,0,1,NÃO,2014,"APLICAÇÃO DE COMANDOS,ATITUDE,ESTADO EMOCIONAL,FORMAÇÃO, CAPACITAÇÃO E TREINAMENTO,INDISCIPLINA DE VOO,MANUTENÇÃO DE AERONAVE,PROCESSO DECISÓRIO,RELAÇÕES INTERPESSOAIS",8,5,3,0,0,0
560,50807,50807,50807,50807,50807,ACIDENTE,-16.7244444444,-49.5188888889,TRINDADE,GO,BRASIL,****,15/02/2014,11:30:00,,FINALIZADA,A-035/CENIPA/2014,SIM,2015-04-30,0,1,NÃO,2014,"MANUTENÇÃO DE AERONAVE,SUPERVISÃO GERENCIAL",2,0,2,0,0,0
561,50810,50810,50810,50810,50810,ACIDENTE,5.0841666667,-60.3788888889,UIRAMUTÃ,RR,BRASIL,SJLO,19/02/2014,17:35:00,,FINALIZADA,A-039/CENIPA/2014,SIM,2014-08-22,0,1,SIM,2014,"JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO",2,0,2,0,0,0
562,50812,50812,50812,50812,50812,ACIDENTE,-28.0966666667,-53.7722222222,NOVA RAMADA,RS,BRASIL,****,25/02/2014,20:12:00,,FINALIZADA,A-042/CENIPA/2014,SIM,2014-10-08,0,1,NÃO,2014,"INDISCIPLINA DE VOO,SUPERVISÃO GERENCIAL",2,0,2,0,0,0
563,50831,50831,50831,50831,50831,ACIDENTE,-17.4272222222,-50.3533333333,ACREÚNA,GO,BRASIL,****,09/09/2012,20:00:00,SIM,FINALIZADA,A-044/CENIPA/2014,SIM,2014-06-03,1,1,NÃO,2012,"APLICAÇÃO DE COMANDOS,INDISCIPLINA DE VOO,MANUTENÇÃO DE AERONAVE,PLANEJAMENTO DE VOO",4,0,4,0,0,0
564,50916,50916,50916,50916,50916,INCIDENTE GRAVE,-9.9702777778,-67.4866666667,RIO BRANCO,AC,BRASIL,****,06/03/2014,13:00:00,,FINALIZADA,IG-049/CENIPA/2014,SIM,2015-03-05,1,1,NÃO,2014,"INFRAESTRUTURA AEROPORTUÁRIA,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO",3,0,3,0,0,0
565,50919,50919,50919,50919,50919,ACIDENTE,-25.0019444444,-53.0547222222,CAMPO BONITO,PR,BRASIL,****,06/04/2014,10:25:00,,FINALIZADA,A-069/CENIPA/2014,SIM,2014-10-14,0,1,NÃO,2014,"PLANEJAMENTO DE VOO,SUPERVISÃO GERENCIAL",2,0,2,0,0,0
566,50972,50972,50972,50972,50972,ACIDENTE,-6.0911111111,-57.8766666667,JACAREACANGA,PA,BRASIL,****,18/03/2014,15:50:00,,FINALIZADA,A-059CENIPA2014,SIM,2016-03-07,1,1,NÃO,2014,"ATENÇÃO,ATITUDE,CONDIÇÕES METEOROLÓGICAS ADVERSAS,ESTADO EMOCIONAL,ESTRESSE,INDISCIPLINA DE VOO,MANUTENÇÃO DE AERONAVE,ORGANIZAÇÃO DO TRABALHO,PERCEPÇÃO,PROCESSO DECISÓRIO,SUPERVISÃO GERENCIAL",11,7,3,0,1,0
567,50975,50975,50975,50975,50975,ACIDENTE,-7.6397222222,-44.2133333333,URUÇUÍ,PI,BRASIL,****,27/02/2014,20:30:00,,FINALIZADA,A-044/CENIPA/2014,SIM,2014-10-08,0,1,NÃO,2014,MANUTENÇÃO DE AERONAVE,1,0,1,0,0,0
568,50976,50976,50976,50976,50976,ACIDENTE,-23.0141666667,-46.6391666667,ATIBAIA,SP,BRASIL,SDVH,02/03/2014,16:20:00,,FINALIZADA,A-046/CENIPA/2014,SIM,2014-10-17,0,1,NÃO,2014,"PLANEJAMENTO DE VOO,SUPERVISÃO GERENCIAL",2,0,2,0,0,0
569,50978,50978,50978,50978,50978,ACIDENTE,-10.0672222222,-59.1125,ARIPUANÃ,MT,BRASIL,****,09/03/2014,13:40:00,,FINALIZADA,A-050/CENIPA/2014,SIM,2015-04-30,0,1,NÃO,2014,MANUTENÇÃO DE AERONAVE,1,0,1,0,0,0
570,50979,50979,50979,50979,50979,ACIDENTE,-9.4463888889,-70.4827777778,SANTA ROSA DO PURUS,AC,BRASIL,SSPQ,11/03/2014,20:00:00,,FINALIZADA,A-052/CENIPA/2014,SIM,2014-08-22,0,1,NÃO,2014,ESQUECIMENTO DO PILOTO,1,0,1,0,0,0
571,50981,50981,50981,50981,50981,ACIDENTE,-8.2847222222,-44.5536111111,URUÇUÍ,PI,BRASIL,****,14/03/2014,20:30:00,,FINALIZADA,A-055/CENIPA/2014,SIM,2014-08-22,0,1,NÃO,2014,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM",2,0,2,0,0,0
572,50983,50983,50983,50983,50983,ACIDENTE,-7.2786111111,-48.1177777778,ARAGUAÍNA,TO,BRASIL,****,26/02/2014,11:15:00,,FINALIZADA,A-043/CENIPA/2014,SIM,2014-08-22,0,1,NÃO,2014,"INDISCIPLINA DE VOO,MANUTENÇÃO DE AERONAVE",2,0,2,0,0,0
573,50984,50984,50984,50984,50984,ACIDENTE,-23.2188888889,-53.5905555556,QUERÊNCIA DO NORTE,PR,BRASIL,****,14/01/2014,22:30:00,,FINALIZADA,A-014/CENIPA/2014,SIM,2015-07-21,0,1,NÃO,2014,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO",3,0,3,0,0,0
574,50985,50985,50985,50985,50985,ACIDENTE,-18.7816666667,-46.5497222222,PATOS DE MINAS,MG,BRASIL,****,09/04/2014,10:00:00,,FINALIZADA,A-074/CENIPA/2014,SIM,2015-04-30,0,1,NÃO,2014,JULGAMENTO DE PILOTAGEM,1,0,1,0,0,0
575,50992,50992,50992,50992,50992,ACIDENTE,-21.2638888889,-47.8075,RIBEIRÃO PRETO,SP,BRASIL,****,23/03/2014,13:55:00,SIM,FINALIZADA,A-060/CENIPA/2014,SIM,2018-09-04,0,1,NÃO,2014,"APLICAÇÃO DE COMANDOS,FORMAÇÃO, CAPACITAÇÃO E TREINAMENTO,RELAÇÕES INTERPESSOAIS",3,2,1,0,0,0
576,50993,50993,50993,50993,50993,ACIDENTE,,,PASSO FUNDO,RS,BRASIL,****,23/03/2014,17:50:00,,FINALIZADA,A-061/CENIPA/2014,SIM,2015-03-05,0,1,NÃO,2014,"INDISCIPLINA DE VOO,JULGAMENTO DE PILOTAGEM",2,0,2,0,0,0
577,50994,50994,50994,50994,50994,ACIDENTE,-2.6166666667,-43.55,HUMBERTO DE CAMPOS,MA,BRASIL,****,24/03/2014,13:30:00,,FINALIZADA,A-062/CENIPA/2014,SIM,2015-02-09,2,1,NÃO,2014,MANUTENÇÃO DE AERONAVE,1,0,1,0,0,0
578,50995,50995,50995,50995,50995,ACIDENTE,,,POTIRENDABA,SP,BRASIL,****,26/03/2014,21:20:00,,FINALIZADA,A-063/CENIPA/2014,SIM,2015-02-09,1,1,NÃO,2014,"APLICAÇÃO DE COMANDOS,PLANEJAMENTO DE VOO,PLANEJAMENTO GERENCIAL,SUPERVISÃO GERENCIAL",4,0,4,0,0,0
579,50996,50996,50996,50996,50996,ACIDENTE,-31.1552777778,-54.5108333333,DOM PEDRITO,RS,BRASIL,****,26/03/2014,21:45:00,,FINALIZADA,A-064CENIPA2014,SIM,2016-03-18,1,1,NÃO,2014,"ATENÇÃO,ATITUDE,DESORIENTAÇÃO,INDISCIPLINA DE VOO,INFLUÊNCIA DO MEIO AMBIENTE,JULGAMENTO DE PILOTAGEM,PROCESSO DECISÓRIO,PROCESSOS ORGANIZACIONAIS,SISTEMAS DE APOIO,SUPERVISÃO GERENCIAL",10,7,3,0,0,0
580,50998,50998,50998,50998,50998,ACIDENTE,,,SANTA RITA DO ARAGUAIA,GO,BRASIL,SIFH,28/03/2014,19:15:00,,FINALIZADA,A-065/CENIPA/2014,SIM,2014-10-14,1,1,NÃO,2014,"INFRAESTRUTURA AEROPORTUÁRIA,SUPERVISÃO GERENCIAL",2,0,2,0,0,0
581,51004,51004,51004,51004,51004,ACIDENTE,-13.1041666667,-45.9722222222,SÃO DESIDÉRIO,BA,BRASIL,****,22/04/2014,19:45:00,SIM,FINALIZADA,A-080/CENIPA/2014,SIM,2015-04-24,2,1,NÃO,2014,"APLICAÇÃO DE COMANDOS,INSTRUÇÃO,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO,SUPERVISÃO GERENCIAL",5,0,5,0,0,0
582,51005,51005,51005,51005,51005,ACIDENTE,-31.171111,-54.725556,DOM PEDRITO,RS,BRASIL,****,22/04/2014,13:00:00,SIM,FINALIZADA,A-081/CENIPA/2014,SIM,2015-03-05,0,1,NÃO,2014,"APLICAÇÃO DE COMANDOS,CONDIÇÕES METEOROLÓGICAS ADVERSAS,JULGAMENTO DE PILOTAGEM",3,0,2,0,1,0
583,51006,51006,51006,51006,51006,ACIDENTE,-22.5991666667,-53.4361111111,TAQUARUSSU,MS,BRASIL,****,23/04/2014,12:30:00,,ATIVA,A-082/CENIPA/2014,NÃO,,0,1,NÃO,2014,"JULGAMENTO DE PILOTAGEM,MANUTENÇÃO DE AERONAVE,PLANEJAMENTO DE VOO,PLANEJAMENTO GERENCIAL,SUPERVISÃO GERENCIAL",5,0,5,0,0,0
584,51007,51007,51007,51007,51007,ACIDENTE,-23.4830555556,-47.4863888889,SOROCABA,SP,BRASIL,SDCO,24/04/2014,18:55:00,SIM,FINALIZADA,A-083/CENIPA/2014,SIM,2015-04-30,0,1,NÃO,2014,"ESQUECIMENTO DO PILOTO,POUCA EXPERIÊNCIA DO PILOTO",2,0,2,0,0,0
585,51010,51010,51010,51010,51010,ACIDENTE,-16.2608333333,-47.9744444444,LUZIÂNIA,GO,BRASIL,SWUZ,02/05/2014,19:00:00,SIM,FINALIZADA,A-090/CENIPA/2014,SIM,2019-01-29,6,1,NÃO,2014,"APLICAÇÃO DE COMANDOS,ATITUDE,CARACTERÍSTICAS DA TAREFA,COORDENAÇÃO DE CABINE,CULTURA ORGANIZACIONAL,FORMAÇÃO, CAPACITAÇÃO E TREINAMENTO,PERCEPÇÃO,PROCESSO DECISÓRIO,PROCESSOS ORGANIZACIONAIS,SISTEMAS DE APOIO,SUPERVISÃO GERENCIAL",11,8,3,0,0,0
586,51011,51011,51011,51011,51011,ACIDENTE,-3.885833,-38.344444,AQUIRAZ,CE,BRASIL,****,03/05/2014,15:30:00,SIM,FINALIZADA,A-091/CENIPA/2014,SIM,2018-05-17,2,1,NÃO,2014,"MANUTENÇÃO DE AERONAVE,SUPERVISÃO GERENCIAL",2,0,2,0,0,0
