,Unnamed: 0,codigo_ocorrencia,codigo_ocorrencia1,codigo_ocorrencia2,codigo_ocorrencia3,codigo_ocorrencia4,ocorrencia_classificacao,ocorrencia_latitude,ocorrencia_longitude,ocorrencia_cidade,ocorrencia_uf,ocorrencia_pais,ocorrencia_aerodromo,ocorrencia_dia,ocorrencia_hora,investigacao_aeronave_liberada,investigacao_status,divulgacao_relatorio_numero,divulgacao_relatorio_publicado,divulgacao_dia_publicacao,total_recomendacoes,total_aeronaves_envolvidas,ocorrencia_saida_pista,ano,fator_nome,total_fatores,fator_humano,fator_operacional,fator_material,fator_metereologico,fator_outro,aeronave_operador_categoria,aeronave_tipo_veiculo,aeronave_fabricante,aeronave_modelo,aeronave_tipo_icao,aeronave_motor_tipo,aeronave_motor_quantidade,aeronave_assentos,aeronave_ano_fabricacao,aeronave_pais_fabricante,aeronave_pais_registro,aeronave_registro_segmento,aeronave_voo_origem,aeronave_voo_destino,aeronave_fase_operacao,aeronave_tipo_operacao,aeronave_nivel_dano,aeronave_fatalidades_total
481,479,49472,49472,49472,49472,49472,ACIDENTE,-27.1663888889,-48.6225,PORTO BELO,SC,BRASIL,SDEN,21/08/2013,14:45:00,SIM,FINALIZADA,A-150/CENIPA/2013,SIM,2014-04-28,0,1,NÃO,2013,"CONDIÇÕES METEOROLÓGICAS ADVERSAS,INDISCIPLINA DE VOO,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO",4,0,3,0,1,0,PARTICULAR,HELICÓPTERO,ROBINSON HELICOPTER,R44 II,R44,PISTÃO,MONOMOTOR,4.0,2011.0,BRASIL,BRASIL,PARTICULAR,COSTA ESMERALDA,COSTA ESMERALDA,DECOLAGEM,PRIVADA,SUBSTANCIAL,0
482,480,49473,49473,49473,49473,49473,ACIDENTE,-16.6513888889,-49.3738888889,GOIÂNIA,GO,BRASIL,****,19/08/2013,19:00:00,SIM,FINALIZADA,A-148/CENIPA/2013,SIM,2014-03-17,0,1,NÃO,2013,"ESQUECIMENTO DO PILOTO,INDISCIPLINA DE VOO,JULGAMENTO DE PILOTAGEM",3,0,3,0,0,0,PARTICULAR,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-201A,IPAN,PISTÃO,MONOMOTOR,1.0,1978.0,BRASIL,BRASIL,PARTICULAR,AERÓDROMO NACIONAL DE AVIAÇÃO,PARACATU,CRUZEIRO,AGRÍCOLA,SUBSTANCIAL,0
483,481,49474,49474,49474,49474,49474,ACIDENTE,-6.7119444444,-32.9919444444,ÁGUAS INTERNACIONAIS,***,BRASIL,****,02/09/2013,02:54:00,SIM,ATIVA,A-158/CENIPA/2013,SIM,2018-05-10,0,1,NÃO,2013,"APLICAÇÃO DE COMANDOS,CONDIÇÕES METEOROLÓGICAS ADVERSAS,OUTRO FATOR",3,0,1,0,1,1,***,AVIÃO,AIRBUS INDUSTRIE,A330-203,A332,JATO,BIMOTOR,242.0,2005.0,BRASIL,BRASIL,REGULAR,ADOLFO SUÁREZ MADRIDBARAJAS AIRPORT,GOVERNADOR ANDRÉ FRANCO MONTORO,CRUZEIRO,REGULAR,LEVE,0
484,482,49475,49475,49475,49475,49475,ACIDENTE,-23.3302777778,-51.1366666667,LONDRINA,PR,BRASIL,SBLO,07/08/2013,16:15:00,,FINALIZADA,A-144/CENIPA/2013,NÃO,,0,1,NÃO,2013,"APLICAÇÃO DE COMANDOS,POUCA EXPERIÊNCIA DO PILOTO",2,0,2,0,0,0,INSTRUÇÃO,AVIÃO,AERO BOERO,AB-115,AB11,PISTÃO,MONOMOTOR,2.0,1992.0,BRASIL,BRASIL,INSTRUÇÃO,GOVERNADOR JOSÉ RICHA,FORA DE AERODROMO,POUSO,INSTRUÇÃO,SUBSTANCIAL,0
485,483,49494,49494,49494,49494,49494,INCIDENTE GRAVE,-22.9791666667,-46.5375,BRAGANÇA PAULISTA,SP,BRASIL,SBBP,26/08/2013,18:00:00,SIM,FINALIZADA,IG-152/CENIPA/2013,SIM,2014-06-16,0,1,NÃO,2013,"APLICAÇÃO DE COMANDOS,POUCA EXPERIÊNCIA DO PILOTO",2,0,2,0,0,0,INSTRUÇÃO,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,56-C,PAUL,PISTÃO,MONOMOTOR,2.0,1961.0,BRASIL,BRASIL,INSTRUÇÃO,ESTADUAL ARTHUR SIQUEIRA,ESTADUAL ARTHUR SIQUEIRA,CORRIDA APÓS POUSO,INSTRUÇÃO,SUBSTANCIAL,0
486,484,49513,49513,49513,49513,49513,INCIDENTE GRAVE,-6.7547222222,-35.6544444444,BANANEIRAS,PB,BRASIL,****,06/08/2013,09:45:00,SIM,FINALIZADA,IG-143/CENIPA/2013,SIM,2014-03-17,0,1,NÃO,2013,"MANUSEIO DO MATERIAL,MANUTENÇÃO DE AERONAVE,SUPERVISÃO GERENCIAL",3,0,2,1,0,0,PARTICULAR,AVIÃO,CESSNA AIRCRAFT,172G,C172,PISTÃO,MONOMOTOR,4.0,1966.0,BRASIL,BRASIL,PARTICULAR,CURRAIS NOVOS,AEROCLUBE DE JOÃO PESSOA,CRUZEIRO,PRIVADA,NENHUM,0
487,485,49591,49591,49591,49591,49591,ACIDENTE,-18.581667,-46.321389,PATOS DE MINAS,MG,BRASIL,****,22/08/2013,14:26:00,SIM,FINALIZADA,A-151/CENIPA/2013,SIM,2015-03-06,0,1,NÃO,2013,PLANEJAMENTO DE VOO,1,0,1,0,0,0,PARTICULAR,AVIÃO,PIPER AIRCRAFT,PA-34-220T,PA34,PISTÃO,BIMOTOR,6.0,2011.0,BRASIL,BRASIL,PARTICULAR,PATROCÍNIO,FORA DE AERODROMO,CRUZEIRO,PRIVADA,LEVE,0
488,486,49592,49592,49592,49592,49592,ACIDENTE,-23.1875,-54.4383333333,IGUATEMI,MS,BRASIL,****,29/08/2013,20:00:00,SIM,FINALIZADA,A-153/CENIPA/2013,SIM,2014-08-15,0,1,NÃO,2013,"JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO",2,0,2,0,0,0,PARTICULAR,AVIÃO,BEECH AIRCRAFT,A36,BE36,PISTÃO,MONOMOTOR,6.0,1974.0,BRASIL,BRASIL,PARTICULAR,FORA DE AERODROMO,PRESIDENTE PRUDENTE,DECOLAGEM,PRIVADA,DESTRUÍDA,0
489,487,49593,49593,49593,49593,49593,ACIDENTE,-3.6625,-44.5380555556,MATÕES DO NORTE,MA,BRASIL,****,30/08/2013,15:55:00,SIM,ATIVA,A-154/CENIPA/2013,SIM,2019-04-08,3,1,NÃO,2013,"APLICAÇÃO DE COMANDOS,MANUTENÇÃO DE AERONAVE,PROCESSOS ORGANIZACIONAIS,SUPERVISÃO GERENCIAL",4,1,3,0,0,0,***,HELICÓPTERO,BELL HELICOPTER,206B,B06,TURBOEIXO,MONOMOTOR,5.0,1988.0,BRASIL,BRASIL,TÁXI AÉREO,FORA DE AERODROMO,FORA DE AERODROMO,CRUZEIRO,TÁXI AÉREO,SUBSTANCIAL,0
490,488,49611,49611,49611,49611,49611,ACIDENTE,-1.4361111111,-48.4305555556,BELÉM,PA,BRASIL,****,03/09/2013,17:45:00,SIM,FINALIZADA,A-160/CENIPA/2013,SIM,2015-07-21,1,1,NÃO,2013,"ESTRESSE,JULGAMENTO DE PILOTAGEM,MANUTENÇÃO DE AERONAVE",3,1,2,0,0,0,TÁXI AÉREO,AVIÃO,CESSNA AIRCRAFT,U206C,C206,PISTÃO,MONOMOTOR,6.0,1968.0,BRASIL,BRASIL,TÁXI AÉREO,BELÉM/BRIGADEIRO PROTÁSIO DE OLIVEIRA,BREVES,DECOLAGEM,TÁXI AÉREO,DESTRUÍDA,3
491,489,49612,49612,49612,49612,49612,ACIDENTE,-28.3213888889,-52.8155555556,CARAZINHO,RS,BRASIL,SSKZ,05/09/2013,20:20:00,SIM,FINALIZADA,A-161/CNIPA/2013,SIM,2014-03-28,0,1,NÃO,2013,POUCA EXPERIÊNCIA DO PILOTO,1,0,1,0,0,0,ESPECIALIZADA,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-201A,IPAN,PISTÃO,MONOMOTOR,1.0,1985.0,BRASIL,BRASIL,ESPECIALIZADA,CARAZINHO,CARAZINHO,CORRIDA APÓS POUSO,AGRÍCOLA,LEVE,0
492,490,49615,49615,49615,49615,49615,ACIDENTE,-15.8991666667,-52.2416666667,ARAGARÇAS,GO,BRASIL,SJVO,15/09/2013,18:00:00,SIM,FINALIZADA,A-165/CENIPA/2013,SIM,2014-03-27,0,1,NÃO,2013,INDISCIPLINA DE VOO,1,0,1,0,0,0,PARTICULAR,AVIÃO,CESSNA AIRCRAFT,180C,C180,PISTÃO,MONOMOTOR,4.0,1960.0,BRASIL,BRASIL,PARTICULAR,ARAGARÇAS,ARAGARÇAS,POUSO,PRIVADA,SUBSTANCIAL,0
493,491,49616,49616,49616,49616,49616,ACIDENTE,-17.7311111111,-48.6208333333,CALDAS NOVAS,GO,BRASIL,****,20/09/2013,13:31:00,SIM,FINALIZADA,A-168/CENIPA/2013,SIM,2017-02-08,0,1,NÃO,2013,"APLICAÇÃO DE COMANDOS,ATENÇÃO,ATITUDE,ESTADO EMOCIONAL,INDISCIPLINA DE VOO,JULGAMENTO DE PILOTAGEM,MOTIVAÇÃO,PERCEPÇÃO,PLANEJAMENTO DE VOO,PROCESSO DECISÓRIO,RELAÇÕES INTERPESSOAIS",11,7,4,0,0,0,PARTICULAR,AVIÃO,EMBRAER,EMB-810D,PA34,PISTÃO,BIMOTOR,7.0,1994.0,BRASIL,BRASIL,PARTICULAR,OURO FINO,NELSON RODRIGUES GUIMARÃES,APROXIMAÇÃO FINAL,PRIVADA,DESTRUÍDA,5
494,492,49618,49618,49618,49618,49618,INCIDENTE GRAVE,-16.6319444444,-49.2208333333,GOIÂNIA,GO,BRASIL,SBGO,31/08/2013,12:21:00,SIM,FINALIZADA,IG-157/CENIPA/2013,SIM,2016-07-22,4,1,NÃO,2013,"ATENÇÃO,ATITUDE,COMUNICAÇÃO,DINÂMICA DE EQUIPE,MANUSEIO DO MATERIAL,MANUTENÇÃO DE AERONAVE,MOTIVAÇÃO,OUTRO FATOR,PROCESSO DECISÓRIO,PROCESSOS ORGANIZACIONAIS,RELAÇÕES INTERPESSOAIS,SUPERVISÃO GERENCIAL",12,8,2,1,0,1,TÁXI AÉREO,AVIÃO,CESSNA AIRCRAFT,525,C525,JATO,BIMOTOR,8.0,1999.0,BRASIL,BRASIL,TÁXI AÉREO,FORA DE AERODROMO,FORA DE AERODROMO,DECOLAGEM,TÁXI AÉREO,LEVE,0
495,493,49619,49619,49619,49619,49619,INCIDENTE GRAVE,-28.3211111111,-52.8208333333,CARAZINHO,RS,BRASIL,SSKZ,31/08/2013,15:10:00,SIM,FINALIZADA,IG-156/CENIPA/2013,SIM,2014-06-16,0,1,NÃO,2013,APLICAÇÃO DE COMANDOS,1,0,1,0,0,0,INSTRUÇÃO,AVIÃO,AERO BOERO,AB-180,AB18,PISTÃO,MONOMOTOR,2.0,1992.0,BRASIL,BRASIL,INSTRUÇÃO,CARAZINHO,FORA DE AERODROMO,POUSO,INSTRUÇÃO,SUBSTANCIAL,0
496,494,49620,49620,49620,49620,49620,INCIDENTE GRAVE,-18.8836111111,-43.2252777778,UBERLÂNDIA,MG,BRASIL,SBUL,08/09/2013,18:00:00,SIM,FINALIZADA,IG-162/CENIPA/2013,SIM,2014-06-16,0,1,NÃO,2013,"APLICAÇÃO DE COMANDOS,POUCA EXPERIÊNCIA DO PILOTO",2,0,2,0,0,0,INSTRUÇÃO,AVIÃO,AERO BOERO,AB-115,AB11,PISTÃO,MONOMOTOR,3.0,1992.0,BRASIL,BRASIL,INSTRUÇÃO,TENENTE-CORONEL AVIADOR CÉSAR BOMBONATO,FORA DE AERODROMO,DECOLAGEM,INSTRUÇÃO,LEVE,0
497,495,49651,49651,49651,49651,49651,ACIDENTE,-22.9180555556,-42.8288888889,MARICÁ,RJ,BRASIL,SDMC,11/09/2013,17:10:00,,ATIVA,A-163/CENIPA/2013,SIM,2018-09-24,1,1,NÃO,2013,"CULTURA ORGANIZACIONAL,MANUTENÇÃO DE AERONAVE,PROCESSOS ORGANIZACIONAIS,SUPERVISÃO GERENCIAL",4,2,2,0,0,0,***,AVIÃO,CESSNA AIRCRAFT,152,C152,PISTÃO,MONOMOTOR,2.0,1979.0,BRASIL,BRASIL,INSTRUÇÃO,MARICÁ,MARICÁ,DECOLAGEM,INSTRUÇÃO,SUBSTANCIAL,1
498,496,49671,49671,49671,49671,49671,ACIDENTE,-15.4458333333,-47.6191666667,PLANALTINA,GO,BRASIL,****,21/09/2013,13:30:00,,FINALIZADA,A-169/CENIPA/2013,SIM,2016-06-03,0,1,NÃO,2013,"JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO",2,0,2,0,0,0,PARTICULAR,HELICÓPTERO,ROBINSON HELICOPTER,R44 II,R44,PISTÃO,MONOMOTOR,4.0,2010.0,BRASIL,BRASIL,PARTICULAR,PRESIDENTE JUSCELINO KUBITSCHEK,FORA DE AERODROMO,DECOLAGEM,PRIVADA,SUBSTANCIAL,0
499,497,49673,49673,49673,49673,49673,INCIDENTE GRAVE,-23.4777777778,-52.0230555556,MARINGÁ,PR,BRASIL,SBMG,13/09/2013,13:15:00,SIM,FINALIZADA,IG-164/CENIPA/2013,SIM,2014-06-16,0,1,NÃO,2013,"APLICAÇÃO DE COMANDOS,POUCA EXPERIÊNCIA DO PILOTO",2,0,2,0,0,0,INSTRUÇÃO,AVIÃO,AERO BOERO,AB-115,AB11,PISTÃO,MONOMOTOR,2.0,1991.0,BRASIL,BRASIL,INSTRUÇÃO,SÍLVIO NAME JÚNIOR,FORA DE AERODROMO,TÁXI,INSTRUÇÃO,SUBSTANCIAL,0
500,498,49691,49691,49691,49691,49691,INCIDENTE GRAVE,-5.0605555556,-42.8244444444,TERESINA,PI,BRASIL,SBTE,26/09/2013,14:15:00,SIM,FINALIZADA,IG-171/CENIPA/2013,SIM,2014-03-17,1,1,NÃO,2013,"ESQUECIMENTO DO PILOTO,INFRAESTRUTURA AEROPORTUÁRIA",2,0,2,0,0,0,ESPECIALIZADA,AVIÃO,TWIN COMMANDER,690B,AC90,TURBOÉLICE,BIMOTOR,8.0,1979.0,BRASIL,BRASIL,ESPECIALIZADA,FORA DE AERODROMO,FORA DE AERODROMO,DECOLAGEM,PRIVADA,SUBSTANCIAL,0
501,499,49692,49692,49692,49692,49692,INCIDENTE,-26.832778,-49.093611,BLUMENAU,SC,BRASIL,SSBL,18/09/2013,14:01:00,SIM,FINALIZADA,A DEFINIR,SIM,2019-10-28,1,1,NÃO,2013,MANUTENÇÃO DE AERONAVE,1,0,1,0,0,0,***,AVIÃO,EMBRAER,EMB-500,E50P,JATO,BIMOTOR,6.0,2009.0,BRASIL,BRASIL,PARTICULAR,FORA DE AERODROMO,FORA DE AERODROMO,POUSO,PRIVADA,NENHUM,0
502,500,49751,49751,49751,49751,49751,ACIDENTE,-15.678611,-55.960000,CUIABÁ,MT,BRASIL,SJCY,18/09/2013,11:30:00,SIM,FINALIZADA,A-167/CENIPA/2013,SIM,2014-04-28,0,1,NÃO,2013,"APLICAÇÃO DE COMANDOS,POUCA EXPERIÊNCIA DO PILOTO",2,0,2,0,0,0,INSTRUÇÃO,AVIÃO,AERO BOERO,AB-115,AB11,PISTÃO,MONOMOTOR,2.0,1992.0,BRASIL,BRASIL,INSTRUÇÃO,FORA DE AERODROMO,FORA DE AERODROMO,POUSO,INSTRUÇÃO,SUBSTANCIAL,0
503,501,49795,49795,49795,49795,49795,ACIDENTE,-1.9536111111,-44.9983333333,SERRANO DO MARANHÃO,MA,BRASIL,****,29/09/2013,11:15:00,SIM,FINALIZADA,A-172/CENIPA/2013,SIM,2014-07-21,0,1,NÃO,2013,MANUTENÇÃO DE AERONAVE,1,0,1,0,0,0,PARTICULAR,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-711ST,P28T,PISTÃO,MONOMOTOR,4.0,1989.0,BRASIL,BRASIL,PARTICULAR,CORONEL ALEXANDRE RAPOSO,CARUTAPERA,CRUZEIRO,PRIVADA,LEVE,0
504,502,49796,49796,49796,49796,49796,ACIDENTE,-20.7744444444,-38.3225,SANTO ANTÔNIO DO ARACANGUÁ,SP,BRASIL,****,29/09/2013,17:00:00,,FINALIZADA,A-173/CENIPA/2013,SIM,2014-06-02,0,1,NÃO,2013,INDISCIPLINA DE VOO,1,0,1,0,0,0,PARTICULAR,AVIÃO,CESSNA AIRCRAFT,T210L,C210,PISTÃO,MONOMOTOR,6.0,1974.0,BRASIL,BRASIL,PARTICULAR,PILOTO OSVALDO MARQUES DIAS,COMANDANTE MUNIR DJABAK,DESCIDA,PRIVADA,SUBSTANCIAL,0
505,503,49797,49797,49797,49797,49797,INCIDENTE GRAVE,-12.9086111111,-38.3225,SALVADOR,BA,BRASIL,SBSV,06/10/2013,13:45:00,SIM,FINALIZADA,IG-177/CENIPA/2013,SIM,2014-04-28,0,1,NÃO,2013,MANUTENÇÃO DE AERONAVE,1,0,1,0,0,0,PARTICULAR,AVIÃO,CESSNA AIRCRAFT,310Q,C310,PISTÃO,BIMOTOR,6.0,1973.0,BRASIL,BRASIL,PARTICULAR,MARACÁS,MARACÁS,POUSO,PRIVADA,SUBSTANCIAL,0
506,504,49798,49798,49798,49798,49798,INCIDENTE GRAVE,-20.5055555556,-54.5247222222,CAMPO GRANDE,MS,BRASIL,SSKG,02/10/2013,20:00:00,SIM,FINALIZADA,IG-174/CENIPA/2013,SIM,2014-04-28,0,1,NÃO,2013,"MANUTENÇÃO DE AERONAVE,SUPERVISÃO GERENCIAL",2,0,2,0,0,0,TÁXI AÉREO,AVIÃO,EMBRAER,EMB-810D,PA34,PISTÃO,BIMOTOR,6.0,1990.0,BRASIL,BRASIL,TÁXI AÉREO,BARRA DO GARÇAS,CAMPO GRANDE,CORRIDA APÓS POUSO,TÁXI AÉREO,SUBSTANCIAL,0
507,505,49814,49814,49814,49814,49814,INCIDENTE GRAVE,-20.738611,Longitude: -43.,CONSELHEIRO LAFAIETE,MG,BRASIL,SNKF,16/09/2013,17:02:00,SIM,FINALIZADA,IG-166/CENIPA/2013,SIM,2015-02-09,0,1,NÃO,2013,APLICAÇÃO DE COMANDOS,1,0,1,0,0,0,ADMINISTRAÇÃO DIRETA,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-810D,PA34,PISTÃO,BIMOTOR,6.0,1987.0,BRASIL,BRASIL,ADMINISTRAÇÃO DIRETA,CARLOS DRUMMOND DE ANDRADE / PAMPULHA,DAS BANDEIRINHAS,CORRIDA APÓS POUSO,PRIVADA,LEVE,0
508,506,49876,49876,49876,49876,49876,ACIDENTE,-16.500556,-49.432778,SANTA RITA DO TRIVELATO,MT,BRASIL,****,03/10/2013,18:09:00,SIM,ATIVA,A-175/CENIPA/2013,SIM,2017-08-01,1,1,NÃO,2013,"INDISCIPLINA DE VOO,JULGAMENTO DE PILOTAGEM,SUPERVISÃO GERENCIAL",3,0,3,0,0,0,***,AVIÃO,PIPER AIRCRAFT,PA-31T1,PAY1,TURBOÉLICE,BIMOTOR,6.0,1981.0,BRASIL,BRASIL,TÁXI AÉREO,BOM FUTURO,FAZENDA RIBEIRO DO CÉU,CRUZEIRO,TÁXI AÉREO,SUBSTANCIAL,0
509,507,49878,49878,49878,49878,49878,ACIDENTE,-25.3669444444,-49.0977777778,QUATRO BARRAS,PR,BRASIL,****,11/10/2013,18:53:00,SIM,FINALIZADA,A-180/CENIPA/2013,SIM,2014-08-15,1,1,NÃO,2013,MANUTENÇÃO DE AERONAVE,1,0,1,0,0,0,INSTRUÇÃO,AVIÃO,CESSNA AIRCRAFT,152,C152,PISTÃO,MONOMOTOR,2.0,1979.0,BRASIL,BRASIL,INSTRUÇÃO,BACACHERI,BACACHERI,MANOBRA,INSTRUÇÃO,SUBSTANCIAL,0
510,508,49880,49880,49880,49880,49880,ACIDENTE,-11.7716666667,-44.3172222222,COTEGIPE,BA,BRASIL,****,12/10/2013,18:40:00,,ATIVA,A-183/CENIPA/2013,SIM,2018-09-24,7,1,NÃO,2013,"MANUTENÇÃO DE AERONAVE,PROCESSOS ORGANIZACIONAIS,SUPERVISÃO GERENCIAL",3,1,2,0,0,0,***,HELICÓPTERO,HELIBRAS,AS 350 B2,AS50,TURBOEIXO,MONOMOTOR,6.0,1997.0,BRASIL,BRASIL,MÚLTIPLA,BARRA,BARRA,CRUZEIRO,TÁXI AÉREO,SUBSTANCIAL,0
511,509,49882,49882,49882,49882,49882,ACIDENTE,-22.4172222222,-47.5541666667,RIO CLARO,SP,BRASIL,SDRK,14/10/2013,15:30:00,SIM,FINALIZADA,A-185/CENIPA/2013,SIM,2014-03-24,1,1,NÃO,2013,"INDISCIPLINA DE VOO,SUPERVISÃO GERENCIAL",2,0,2,0,0,0,INSTRUÇÃO,AVIÃO,CESSNA AIRCRAFT,150J,C150,PISTÃO,MONOMOTOR,2.0,1969.0,BRASIL,BRASIL,INSTRUÇÃO,ESTADUAL ARTHUR SIQUEIRA,ESTADUAL ARTHUR SIQUEIRA,DECOLAGEM,PRIVADA,SUBSTANCIAL,0
512,510,49892,49892,49892,49892,49892,ACIDENTE,-21.3644444444,-49.7594444444,PROMISSÃO,SP,BRASIL,****,14/10/2013,20:10:00,SIM,FINALIZADA,A-186/CENIPA/2013,SIM,2014-03-28,1,1,NÃO,2013,"INDISCIPLINA DE VOO,SUPERVISÃO GERENCIAL",2,0,2,0,0,0,ESPECIALIZADA,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-202,IPAN,PISTÃO,MONOMOTOR,1.0,1994.0,BRASIL,BRASIL,ESPECIALIZADA,FORA DE AERODROMO,FORA DE AERODROMO,ESPECIALIZADA,PRIVADA,SUBSTANCIAL,0
513,511,49931,49931,49931,49931,49931,INCIDENTE GRAVE,-16.3738888889,-49.2041666667,GOIÂNIA,GO,BRASIL,SWNV,09/10/2013,16:30:00,SIM,FINALIZADA,IG-178/CENIPA/2013,SIM,2016-06-03,0,1,NÃO,2013,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM",2,0,2,0,0,0,PARTICULAR,AVIÃO,CESSNA AIRCRAFT,310Q,C310,PISTÃO,BIMOTOR,6.0,1974.0,BRASIL,BRASIL,PARTICULAR,FORA DE AERODROMO,FORA DE AERODROMO,TÁXI,PRIVADA,SUBSTANCIAL,0
514,512,49932,49932,49932,49932,49932,INCIDENTE GRAVE,-28.2505555556,-52.5166666667,PASSO FUNDO,RS,BRASIL,SSAQ,10/10/2013,18:07:00,SIM,FINALIZADA,IG-179/CENIPA/2013,SIM,2014-06-16,0,1,NÃO,2013,"APLICAÇÃO DE COMANDOS,POUCA EXPERIÊNCIA DO PILOTO",2,0,2,0,0,0,INSTRUÇÃO,AVIÃO,AERO BOERO,AB-115,AB11,PISTÃO,MONOMOTOR,2.0,1992.0,BRASIL,BRASIL,INSTRUÇÃO,AEROCLUBE DE PASSO FUNDO,FORA DE AERODROMO,CORRIDA APÓS POUSO,INSTRUÇÃO,SUBSTANCIAL,0
515,513,49933,49933,49933,49933,49933,INCIDENTE GRAVE,-20.340000,-41.135000,VENDA NOVA DO IMIGRANTE,ES,BRASIL,****,12/10/2013,18:00:00,SIM,FINALIZADA,IG-184/CENIPA/2013,SIM,2014-06-02,0,1,NÃO,2013,INDISCIPLINA DE VOO,1,0,1,0,0,0,MÚLTIPLA,HELICÓPTERO,ROBINSON HELICOPTER,R44,R44,PISTÃO,MONOMOTOR,4.0,1999.0,BRASIL,BRASIL,MÚLTIPLA,FORA DE AERODROMO,FORA DE AERODROMO,DECOLAGEM,TÁXI AÉREO,LEVE,0
516,514,49934,49934,49934,49934,49934,INCIDENTE GRAVE,-21.588889,-45.473333,VARGINHA,MG,BRASIL,SBVG,12/10/2013,12:25:00,SIM,FINALIZADA,IG-182/CENIPA/2013,SIM,2015-02-09,0,1,NÃO,2013,ESQUECIMENTO DO PILOTO,1,0,1,0,0,0,PARTICULAR,AVIÃO,CESSNA AIRCRAFT,210N,C210,PISTÃO,MONOMOTOR,6.0,1984.0,BRASIL,BRASIL,PARTICULAR,MAJOR BRIGADEIRO TROMPOWSKY,GASTÃO MADEIRA,POUSO,PRIVADA,SUBSTANCIAL,0
517,515,50053,50053,50053,50053,50053,ACIDENTE,-20.4911111111,-54.4730555556,CAMPO GRANDE,MS,BRASIL,SSAY,20/10/2013,18:40:00,SIM,FINALIZADA,A-189/CENIPA/2013,SIM,2014-10-14,0,1,SIM,2013,"APLICAÇÃO DE COMANDOS,COORDENAÇÃO DE CABINE,PLANEJAMENTO DE VOO",3,0,3,0,0,0,PARTICULAR,AVIÃO,BEECH AIRCRAFT,23,BE23,PISTÃO,MONOMOTOR,4.0,1963.0,BRASIL,BRASIL,PARTICULAR,SÍTIO POUSO DO AVIADOR,FORA DE AERODROMO,POUSO,PRIVADA,SUBSTANCIAL,0
518,516,50091,50091,50091,50091,50091,ACIDENTE,-18.6819444444,-55.9486111111,CORUMBÁ,MS,BRASIL,****,19/10/2013,11:05:00,SIM,FINALIZADA,A-188CENIPA2013,SIM,2016-11-11,0,1,NÃO,2013,"ATENÇÃO,ATITUDE,CONDIÇÕES METEOROLÓGICAS ADVERSAS,DESORIENTAÇÃO,INDISCIPLINA DE VOO,JULGAMENTO DE PILOTAGEM,PERCEPÇÃO,PLANEJAMENTO DE VOO,POUCA EXPERIÊNCIA DO PILOTO,PROCESSO DECISÓRIO",10,5,4,0,1,0,PARTICULAR,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-711C,P28R,PISTÃO,MONOMOTOR,4.0,1977.0,BRASIL,BRASIL,PARTICULAR,TERUEL IPANEMA ESTÂNCIA,FAZENDA SANTA GERTRUDES,DESCIDA,PRIVADA,SUBSTANCIAL,5
519,517,50095,50095,50095,50095,50095,INCIDENTE GRAVE,***,***,ITAPIPOCA,CE,BRASIL,****,15/10/2013,14:30:00,SIM,ATIVA,IG-187/CENIPA/2013,SIM,2018-09-04,2,1,NÃO,2013,"INFLUÊNCIA DO MEIO AMBIENTE,JULGAMENTO DE PILOTAGEM,POUCA EXPERIÊNCIA DO PILOTO",3,1,2,0,0,0,***,HELICÓPTERO,EUROCOPTER DEUTSCHLAND,BK 117 C-2,EC45,TURBOEIXO,BIMOTOR,11.0,2013.0,BRASIL,BRASIL,ADMINISTRAÇÃO DIRETA,PINTO MARTINS,FORA DE AERODROMO,POUSO,POLICIAL,LEVE,0
520,518,50097,50097,50097,50097,50097,INCIDENTE GRAVE,-22.81,-43.2505555556,RIO DE JANEIRO,RJ,BRASIL,SBGL,27/10/2013,18:20:00,SIM,FINALIZADA,IG-195/CENIPA/2013,SIM,2016-06-30,2,1,NÃO,2013,"ATITUDE,COMUNICAÇÃO,COORDENAÇÃO DE CABINE,CULTURA ORGANIZACIONAL,DINÂMICA DE EQUIPE,ESTADO EMOCIONAL,FORMAÇÃO, CAPACITAÇÃO E TREINAMENTO,PERCEPÇÃO,PLANEJAMENTO DE VOO,PROCESSO DECISÓRIO,PROCESSOS ORGANIZACIONAIS,SISTEMAS DE APOIO",12,10,2,0,0,0,REGULAR,AVIÃO,BOEING COMPANY,737-8EH,B738,JATO,BIMOTOR,193.0,2010.0,BRASIL,BRASIL,REGULAR,FORA DE AERODROMO,FORA DE AERODROMO,POUSO,REGULAR,NENHUM,0
